1024	Hz

N	L - Deltoid(uV)	L - Tricep(uV)	L - Bicep(uV)	L - Flex(uV)	L - Ex(uV)	R - Deltoid(uV)	R - Tricep(uV)	R - Bicep(uV)	R - Flex(uV)	R - Ex(uV)
73	10.90575904641	-16.53414447914	-13.65042047520	5.15647188226	3.55838336581	-32.28416949114	7.35160413730	0.84979289827	-12.43643036726	2.27672854085
74	4.68256779596	-8.93178137705	-9.10193864207	-3.55838336581	1.06870915395	-3.60017643569	9.85918996679	3.36832428826	-13.49717921896	-2.36628506072
75	-3.15301529917	2.17025573944	-1.92944781728	-4.88879690868	5.15448189193	22.96828943283	6.42618553788	4.71963463882	-14.95098170840	-7.01128906175
76	-16.43687606487	-3.41608787462	-2.92850178657	-9.70395872023	3.12652137093	5.87491512259	3.23995982037	0.19204922130	-6.82123025695	-4.52559503511
77	-37.94887552036	8.86610624123	-1.58913260535	-13.67430254113	-2.88372345844	-7.05905264811	-1.12642337383	-4.09572330331	-3.14642291071	-3.13846240390
78	-49.08524106100	18.53225187223	-1.22394060508	-12.17970197698	-0.40399991419	-18.64171006826	4.60122039531	-10.71694344006	3.31160519992	-4.83406781066
79	-58.36753785052	-0.87964513975	-6.50380170666	-15.49727769337	-0.16916252556	-35.19973661333	14.66937625702	-9.92785008810	12.82052904852	-4.68679707091
80	-64.66100881693	-7.27896403533	-7.95859919127	-17.94316891321	0.03980294744	-24.02903937554	16.12218375129	1.98417691529	19.25268510288	1.11050222384
81	-64.91698877883	-2.02497499001	-2.37623583061	-18.84769152318	-0.66470920566	-3.12453138060	8.82033319069	7.68992922252	18.54916897202	2.45385172665
82	-55.71964624742	-0.72142843038	-1.35230507297	-7.55360452057	-3.01109293117	-9.21438182359	4.73655064760	11.30702248525	14.92909072380	-2.20906355108
83	-16.38575382433	-1.53440364371	-4.57932886521	14.16089336127	-2.49166454312	-1.01099486588	-0.62092594089	10.26219464716	13.87033186242	-1.90457102893
84	16.22865696183	-0.85675840992	-4.77933871265	26.05003383939	-4.83008783001	11.58265796564	-7.62226409637	0.60699491760	9.48802731366	0.40599007499
85	14.39112891432	-3.05587125930	-3.49270850274	23.64892067493	-6.08587046233	16.17591785415	-12.32896325256	-2.89864947690	1.19110317355	1.12642337383
86	20.90612486208	0.01691625277	-6.93168344814	17.37000587681	-2.10955612494	9.31389006798	-13.65639153718	3.14940816895	0.23284724488	2.14935906812
