1024	Hz

N	L - Deltoid(uV)	L - Tricep(uV)	L - Bicep(uV)	L - Flex(uV)	L - Ex(uV)	R - Deltoid(uV)	R - Tricep(uV)	R - Bicep(uV)	R - Flex(uV)	R - Ex(uV)
78	60.85068356581	1.71650207808	19.39796530681	-1.02990127412	-4.37533903711	10.00447017072	0.34429549942	2.61953151343	-5.42514185101	-18.45861568410
79	42.67248850333	-4.01213716354	12.88321919884	-9.89700305602	-1.60405876019	17.63668530973	-1.41300455109	6.34558492911	-22.91853749264	-20.13432064209
80	43.80351434348	-4.84700383879	0.45773388067	-12.50907156022	-2.63893528288	21.82196554204	1.03388152753	10.30100273156	-24.99824103517	-16.97794723424
81	49.20515107025	-5.14552584446	-3.41310261638	-5.47390043254	0.57913287101	20.90052801428	1.11149728719	7.26453551446	-21.75629149722	-19.70743498678
82	43.06256151958	6.81625473563	1.16324112696	-1.30951700793	2.17125073460	16.89635108480	1.11746773548	2.20359066855	-12.81853905819	4.60918144762
83	31.60503292379	25.43109884346	5.68485577229	0.99905396929	4.67187105245	13.58474533938	4.37036351579	1.96278288277	-8.67903242192	19.26263723652
84	5.28763504680	18.19392733251	0.41494571334	0.25274871647	2.18717188460	12.22746501784	5.23010697939	3.91362473257	-11.48812578807	7.79540689239
85	-18.21681331228	-5.89382112170	-13.13198762782	8.18547609013	-1.87272859256	12.99168239971	-0.94631506617	5.77839295469	-10.80550455565	-1.71749720962
86	-26.03305564341	-14.86640057347	-19.97610331903	10.72987946819	-6.63515143280	10.87018469630	-8.23025414551	2.59962997365	-4.33852121580	0.50848265709
87	-29.93809745169	-0.88661065140	-12.88918916983	6.62719092599	-11.45031269885	10.38259888100	-12.68022382041	-2.33344776556	-0.04278816733	3.00014716612
88	-29.34049375558	15.13109001606	4.82312231836	7.81331844184	-13.31906090162	10.39453991396	-14.41463676606	-1.25031002255	0.15324134147	1.90755628717
89	-21.35708023591	6.79038267936	6.84312178705	1.67371387666	-7.85113153107	11.23239130195	-11.94784955679	-4.93457050472	0.70948753379	-3.14144766214
90	-23.09845923871	-8.59942680831	-4.73157512628	-3.34941801639	-2.02596998517	7.07497366173	-10.06915031137	-3.69470861326	2.09662023318	-13.17875567352
91	-28.59798297873	-10.58857924492	-5.16940791039	-9.16064772074	0.04278816733	16.87246901886	-7.24911145291	-2.14438381955	1.48564492581	-30.01540159348
92	-28.21052618879	-5.35548673454	-0.14627582983	-8.79645112476	-5.24801852884	44.25888609936	-6.32966336998	-6.24060475682	6.41822503107	-25.52463493486
93	-28.12016055347	-5.08880675612	1.07965491900	2.99119139139	-3.27379238344	47.50879778061	-7.93073714468	-14.79276547634	12.08516979941	2.73943770418
94	-28.03968377359	-7.27100352852	0.38807873010	7.31279659840	0.90551705964	13.72206558200	1.85183205762	-12.60260765163	7.83421497678	12.05631275765
95	-34.90961042486	-10.16965245992	0.85476828322	4.60321093114	2.33543802864	-24.07879349774	16.23363193765	-4.41066409293	10.98959393497	-0.34230533863
96	-37.71702419118	-11.54185989092	-0.95825596276	2.18916214768	2.71655117891	-34.69423761208	12.16676594884	0.14727091022	17.94018283671	3.19816675048
97	-29.64591799469	-13.33697190557	1.88466948915	-0.66072895226	4.13950636352	-51.34381025823	11.34682556480	7.13666827140	14.32309066499	13.73898268179
98	-26.66019934945	-15.12711003541	4.16239316154	-4.53654080016	4.19622572461	-49.04320251533	7.11378174613	7.50285540321	14.22258851644	8.16159402420
99	-24.70139862934	-6.53166375325	3.32553622321	-3.84994013258	6.22120071462	-35.91220988268	-0.22289650909	1.65182234655	16.68041967823	10.07114030170
100	-18.11662209971	4.30767391097	-2.83297461384	-2.09164484824	9.49001730399	-17.84963173080	-1.91850205222	0.70699984132	10.20846054431	7.31478658873
101	-19.63902252326	8.74072703158	-5.64405769757	-3.26384161355	9.98158419095	-3.54445234251	-4.31961494393	4.64201847003	-2.87974320504	2.56729017608
102	-50.41739993666	0.39802946590	-2.47972351016	-3.28871840190	10.61047022952	1.04681748747	-5.31269812399	2.79715206044	-13.45538614908	0.69456144714
103	-97.19170363391	-9.64425355539	0.46569448976	0.31842357954	12.76181996985	-2.88770371185	-4.98631407174	1.66326560919	-28.73374745040	0.42788167328
104	-113.12470083768	-15.72315905158	-0.47664028891	0.53833486448	16.07939568625	-6.26498377483	-3.03994997292	1.54534940877	-30.43333229231	-8.59843181315
105	-92.67171117437	-11.07517006506	-3.35439326496	-1.30354649144	13.17577068803	1.04283723407	9.20144579546	3.66883655700	-23.79519587402	-3.26384161355
106	-62.92733884464	-11.96576056074	-10.56668716931	-1.67072875479	8.67903242192	5.13258981633	16.92023315073	5.81521050325	-11.25925835338	1.55131978887
107	-20.44932389165	-8.74769254323	-17.11725746718	-1.74237399797	4.22806802461	3.17030470389	13.86038081978	5.49778195297	-1.49460070053	2.33742801897
108	32.98837077219	1.37917212440	-16.39284316487	-3.01706344766	-1.51947748888	3.97034382091	-0.39205901760	-1.79013758433	1.72545771643	2.40011762379
109	66.25604716044	11.48215472609	-2.88272846328	-0.96820666446	-3.39121108628	13.53499230819	-11.43041170457	-6.56201328775	3.82904359764	-0.09154677443
110	29.84636369802	16.15004579788	11.88914047812	7.35259913246	-0.02686698963	13.64843048487	-6.04109240696	-0.74978804274	8.82331817618	2.21105367778
111	5.63174408691	8.27105222023	15.30224336725	12.72599687095	3.22403880674	0.62888658408	-4.17035366835	2.89864947690	12.89018416499	6.36349593306
112	-0.07861082301	1.57122132865	6.30578184955	11.20751424086	3.95442280729	-10.64927831392	-2.37723109853	2.96382684239	8.67903242192	-2.22896509086
113	5.53422637835	10.31493375485	-2.53544760333	9.91889404062	-3.35538853288	-10.44031296450	-3.07278754083	-0.48062057641	12.95287431532	-1.53937902866
114	47.27962159194	11.28911039029	-4.35941775074	8.00636277763	-7.19139736941	-10.06417533555	-0.63485703237	-0.80998995509	20.19800469657	1.49460070053
115	95.92535408749	6.74361408816	-4.07383150045	8.15064853190	-9.84426394833	-14.31313962235	-0.88362539316	-3.84197935302	23.08471477701	7.12671777426
116	97.98614617588	-2.46380249653	3.69470861326	3.94845229080	-8.45016553273	-19.11735485059	-2.31553648886	-3.80416653654	18.39592662477	5.90178217401
117	71.92778143400	-7.35259913246	2.08069908319	3.70764436864	-6.12567354189	-6.20129917484	-1.55331005195	-2.17821624625	10.97168184001	7.23120044897
118	45.21502844746	0.39305411505	-4.96143755614	3.49370377066	-3.99124062860	6.89586034924	-2.33842301413	-3.08622106655	3.27677764168	8.92481586540
119	34.66855320841	4.87188089989	-1.23488637013	0.81894566163	-4.31961494393	17.47747408251	-4.37533903711	-4.27732410372	-4.65993001948	9.28702301656
120	21.39010272891	6.50479670183	-2.37325084512	-3.21906328542	-4.93058997856	24.29173773680	-5.29777210553	-1.70804393731	-2.94044281954	4.45096467007
121	18.92468363798	13.43548515480	-1.54037402382	-5.41419581321	-6.55654026885	26.03112674928	-2.42598968006	4.65594949333	-2.42797967038	-0.55724127271
122	20.93193364014	14.13203631952	12.12895285962	-3.42106339594	-6.79535820068	16.68937572571	-2.09761536472	7.33120509994	-5.28284608708	-4.12657060814
123	27.43243997082	5.45499388793	8.63823434720	-2.47375326642	-2.61405849453	25.62712816474	-7.60037256627	3.34543776299	-7.88993906996	-5.01318112316
124	22.26869218643	0.27364526846	2.08965472154	-5.32364416179	0.60102446930	44.47780249141	-10.84530763520	0.24130536860	-8.87406674804	-5.54753552967
125	6.77925062547	1.77222617126	-0.30449255624	-7.22522993248	0.28061078011	51.77965305201	-10.42439195088	0.59704421589	-13.57180931125	-14.17581937973
126	-4.85185498572	8.13771250377	-4.47484619050	-8.91884534892	-4.39922083029	54.52605790435	-6.80132871717	-4.30817140855	-15.97292247571	-19.82286315379
127	-15.33899818312	6.42021556690	-5.06791022118	-6.60629384554	-3.09069881753	57.48142483308	-1.09060075224	-8.29543178374	-9.19547582448	-12.68917986789
128	-23.46980845344	3.42603864451	-4.32259992942	-3.20911251553	0.17712311761	39.09843532744	-2.11751676813	-7.89839707435	3.65490553371	-3.53251158230
129	-35.74298433462	0.44081763323	-4.10467880528	-0.18309354886	2.64192054112	-14.59375007856	0.85277815651	2.77227527209	14.59176008824	10.92789877980
130	-44.70045011533	-2.02696511671	-1.68167451984	2.51156608290	2.35334930534	-37.19784618842	-3.06184177578	12.21303649696	19.93829132080	5.78535846634
