1024	Hz

N	L - Deltoid(uV)	L - Tricep(uV)	L - Bicep(uV)	L - Flex(uV)	L - Ex(uV)	R - Deltoid(uV)	R - Tricep(uV)	R - Bicep(uV)	R - Flex(uV)	R - Ex(uV)
94	16.15128954184	14.28726756609	63.02597428626	2.14040342977	-28.83226069962	-5.58634361406	-0.94034461787	-130.25613480394	8.35463835999	4.44996940215
95	7.25309197907	11.06969759166	12.25831204992	-0.64082741248	-16.57394755870	-13.89122894286	-1.02890621077	-153.40154646794	5.91272766632	10.84132765455
96	-21.11521349488	7.50335290079	-45.37933793389	-2.29065970052	-6.54658977171	-21.79808347610	-8.17652058816	-151.28154343928	-0.40101469005	6.66301347939
97	-64.15065921425	6.49235817128	-97.92619335326	-11.97471660821	-10.16169249861	-36.73811914670	-7.85610650689	-125.06583854113	-4.75147666606	10.71097346908
98	-123.49809274040	3.55390561482	-132.62939028582	-10.09303237730	-7.33170259752	12.55782959625	-18.39692161994	-91.39851012616	-2.32150700535	8.90292433530
99	-163.94013375191	-0.52838412868	-141.75918661047	-1.98417691529	-4.81118128539	54.61760182341	-25.74753130757	-62.93940534301	-1.04880768236	9.33080607677
100	-147.10322708212	1.05776332071	-138.10925632533	-1.89462025904	-10.52688408976	42.78816978314	-22.23293127472	-34.85295243272	5.43409735299	12.32299219057
101	-95.42433038246	6.54658977171	-131.16464394059	-5.57241259077	-11.86028343637	42.44188091810	-18.21084334129	-3.40414711441	2.42001916357	16.38886318422
102	-32.70881858934	16.40279420751	-100.58801488866	-10.56768216448	-18.01481402001	42.57920334272	-20.99704909117	5.62913167911	-3.13050189709	15.04352389564
103	18.63001887508	8.17751558332	-51.31893537914	-10.36767286254	-17.44662705043	41.74533193538	-23.79718586435	-8.61485032435	-1.45081736757	12.69912981952
104	70.59823660265	1.55181742283	-29.27904844021	-7.89690458161	-17.83271572202	62.33738526485	-28.13769734323	-34.86638704943	1.95531973716	17.74315852027
105	91.73062031013	-1.10154658549	-11.17666720878	-3.27677764168	-14.86441058314	53.80363468337	-26.59035767138	-57.22967360063	2.25085662096	18.98799675129
106	88.90038275124	-9.57857951058	26.98241849596	-0.88064020310	-11.77470730627	44.61114493538	-21.20004556061	-70.33429667944	7.03616612284	10.48011604406
107	71.09527596301	-12.22547502751	45.81319073735	0.80799982839	-13.67231255081	31.51995429128	-7.67400820890	-69.77904573799	9.96068711051	-2.57425568773
108	49.44098238009	-11.08014504088	32.71802229460	-1.25478790991	-2.81605860505	-54.58775196851	16.85555301008	-53.74542310228	6.89785088506	-20.44279314489
109	29.83504562803	-7.95859919127	13.09317954342	-1.05378299912	-4.80123024275	-104.15436558005	23.48274339056	-7.04910215098	8.62728885490	-13.81361277408
110	34.59821403276	2.46380249653	1.47270903405	3.58326042691	-12.55583960592	-85.51066115745	16.26746395522	59.89000264328	14.30716965137	5.65500373537
111	5.66097425185	1.23936425750	5.38732876178	1.85382218432	-9.78256879317	-48.27102517215	10.03133722214	96.26740549506	13.44344511611	27.89987604306
112	-23.80688924920	0.14876352230	11.35777051160	0.56818707186	-14.57185909396	-26.05500881521	4.22209750812	73.70858712016	13.12004659485	44.84697624522
113	-36.10699546001	5.60923013933	13.61857844796	0.12438420596	-22.78619222585	-9.38752516511	1.91352666728	35.40173590560	10.73087446336	39.30839676303
114	-33.49766210150	8.05313136884	14.04048912744	-1.99114242694	-22.77922725970	6.79635319585	-0.52440384118	23.38074765826	9.93979112107	25.07685219911
115	-2.26080739085	19.84624772214	7.98447124753	-1.26374354826	-12.26527810707	15.16094205298	-2.63196977123	21.78017356316	7.77053037679	25.58334401353
116	29.70120786849	28.88549512289	-9.57360344375	1.35827558946	-6.27592981263	9.04521955373	-4.19125020329	17.48891761789	1.31648251957	22.08665607563
117	19.38577661605	22.60757531992	-23.42900928771	0.06368471506	-7.30981106741	8.88401779068	-7.87302306117	3.47728498670	-2.83994039823	-15.03556284333
118	17.01202800060	18.60787805069	-31.94882993691	-0.83486681163	3.36036378145	7.65808719527	-12.36180027497	-3.97183658640	-3.48474799593	-71.85426962027
119	3.05238850347	17.08342435861	-25.20919746591	-4.75545719222	22.03491196311	21.65877324316	-15.02262681520	5.12363431435	-4.50469850017	-67.94860375801
120	-0.52913040915	6.74610212157	-10.48111103922	-7.92974214951	25.42214170498	49.66810748225	-15.29129732945	3.99024536069	-13.62852949060	-69.37355029670
121	27.23143567372	6.26349128209	-0.67465997555	-5.91670819247	21.62394623043	71.68709734073	-10.24428364322	-2.81456583955	-20.92739506571	-44.34147942597
122	60.74626144180	7.87153002293	0.67266978066	-1.63988144996	13.33796799174	37.10430791501	-2.56529991300	2.84242788614	-17.87550378706	-5.80526000612
123	68.94492121785	-1.64983208347	3.08273831072	-2.54340838289	12.07123877611	54.63750609070	-10.75475652929	-8.35812138857	-11.90904147240	8.26707223957
124	39.31038675335	-7.39240221201	16.05551362031	-3.73053116666	9.41439221653	44.27082604132	-15.88436136013	-45.20967816645	-9.07905211680	3.28772340673
125	-21.41099980935	-11.04233304265	35.76195252093	-3.89571345587	-12.24836209828	-11.13288414857	-1.21996035168	-54.53352036807	-6.94063895011	23.56234954968
126	-62.31251038576	-16.14009475524	41.72443267293	2.13443304966	-22.62797490279	-71.81844543036	24.06884136409	-4.24796956438	-2.17025573944	43.08569515714
127	-49.57879793828	-4.44101390018	39.20192355249	5.40424531607	-20.60001547279	-48.23918096290	25.89579649699	61.36569393531	3.67082682008	47.22818732440
128	-28.68424207699	8.39941696087	43.19614834833	7.87003753018	-5.99332882059	-24.94450693232	11.47419476478	82.55180738163	6.39036298448	64.67381719766
129	-1.34882231715	17.03416882500	44.90668031905	4.27185135757	-8.58649078018	-21.19905056545	3.53350657746	69.32528866725	9.06711108384	56.33111877963
130	17.52200338909	23.51508291539	47.13066907033	4.37832429535	-14.65345524340	-3.85292539082	0.85476828322	54.86985491747	10.30498271221	24.06287139311
131	0.89556628975	17.88794231761	45.35446305480	5.93760472741	-13.81560276440	23.57130450615	-5.28881660356	47.72622167992	11.78963332473	-9.83630289602
132	-25.88609529414	10.51942162603	31.35377700691	7.19935787622	-1.47867941416	7.55658950606	-6.23911171857	38.81583488090	15.72315905158	-53.14987049269
133	-66.17115399852	7.20433339754	11.81450929483	8.45016553273	6.13363404870	-3.77729975786	-5.68485577229	29.73280114694	16.16994679216	-89.75464719542
134	-71.42041681681	8.39095895648	-5.33459019960	7.59042206913	3.17030470389	-22.66180692036	-6.78341716772	25.90972861129	13.19268669681	-85.35742317422
